order_id,city_tier,customer_age,customer_loyalty_score,order_hour,order_day_of_week,order_month,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,estimated_delivery_time,traffic_level_score,weather_severity_score,restaurant_rating,delivery_partner_rating,customer_rating,order_value,delivery_fee,discount_amount,tip_amount,final_amount_paid,number_of_items,cancellation_flag,delayed_delivery_flag,refund_flag,promo_code_used,premium_customer_flag,festival_or_weekend_flag,delivery_partner_experience_years,delivery_efficiency_score
aa69b875-be37-4c9d-b775-89c19f4985d9,3.0,20.0,43.635277,10.0,1.0,12.0,25.99712,32.0,100.0,104.0,3.2,4.6,4.8,4.8,3.5,100.0,9.997705,21.32344,9.479231,98.153496,7.0,False,False,False,True,False,False,4.0,53.9
88768502-5d79-4b41-8858-1b4e735be346,1.0,18.0,24.232315,23.0,5.0,7.0,11.091818,47.0,92.0,80.0,4.4,3.7,4.8,4.1,4.3,100.0,4.7312474,5.873295,9.482045,108.34,11.0,False,True,False,False,False,False,1.0,50.6
5e26b908-15f3-48a4-9f6c-27d62b43d694,1.0,32.0,40.063107,9.0,1.0,5.0,12.732126,45.0,99.0,90.0,6.2,6.2,3.7,4.0,3.5,122.19817,0.92948765,11.6172495,9.932984,121.4434,9.0,False,False,False,True,False,True,12.0,60.3
44e37e1a-4f39-48bc-9420-5bddef12c302,3.0,29.0,72.22751,14.0,6.0,5.0,39.425106,38.0,143.0,144.0,3.2,5.9,4.1,4.2,4.6,159.53012,13.806448,6.661703,7.413959,174.08882,10.0,False,False,False,True,False,True,2.0,31.2
f918dfe3-d30f-4e28-9fb7-f889cb6cfdd4,1.0,63.0,52.035526,16.0,2.0,4.0,3.843508,48.0,52.0,65.0,6.9,2.1,3.8,4.1,4.5,107.11142,13.131698,17.711348,24.687267,127.21903,8.0,False,False,False,True,False,False,8.0,76.6
5f74eb03-eba3-4efd-b38e-e26509d857ce,1.0,56.0,66.43027,13.0,2.0,11.0,11.517445,17.0,32.0,51.0,2.8,2.0,4.0,4.5,3.7,100.0,4.55849,24.758614,24.79164,104.591515,7.0,False,False,False,True,False,False,13.0,100.0
6f7a2945-853f-42e4-a532-7837391e73d7,2.0,67.0,69.4827,6.0,6.0,10.0,11.196779,25.0,80.0,72.0,6.0,7.7,5.0,4.6,4.3,100.0,7.7680774,25.315378,1.7367129,84.189415,8.0,True,False,False,False,False,True,3.0,49.8
931381b9-0d0b-49cd-9095-6ea88933ff34,3.0,58.0,43.27722,2.0,5.0,9.0,1.786312,18.0,25.0,38.0,5.0,5.8,4.0,4.6,4.5,176.38078,10.254551,6.4529963,21.267998,201.45033,5.0,True,False,False,True,True,False,11.0,91.1
3fbdcc60-597e-4e53-95ae-1be4c38d3434,3.0,53.0,95.03003,16.0,1.0,2.0,25.20866,33.0,115.0,122.0,9.5,9.1,4.3,4.4,3.5,181.87471,13.358122,6.5802116,0.44203973,189.09467,6.0,False,False,False,True,True,False,5.0,30.4
abb4eac7-32a5-4119-b12a-d365060360f0,3.0,64.0,40.37992,11.0,5.0,3.0,9.345361,27.0,69.0,65.0,6.6,4.8,4.3,4.3,3.4,103.28309,13.155214,10.899567,11.69811,117.23685,6.0,False,False,False,True,False,False,9.0,68.2
832d0d21-b507-466f-90a1-a0f4272a6c52,1.0,39.0,74.62965,0.0,1.0,6.0,9.027825,6.0,43.0,53.0,7.9,6.5,3.6,4.5,3.4,100.0,6.4789305,19.417213,12.65289,99.71461,9.0,False,False,False,False,True,True,1.0,59.0
d574969d-17ce-4804-9d30-53f9ed67e42b,3.0,42.0,1.1619855,10.0,1.0,9.0,22.375408,26.0,112.0,93.0,2.9,6.9,3.7,3.4,3.3,102.70471,5.8247128,26.552708,0.33334497,82.31006,12.0,False,True,False,True,True,False,10.0,57.0
c9647e1b-1679-4251-9063-853c9bb1b47b,2.0,34.0,43.683994,14.0,6.0,6.0,28.337326,16.0,109.0,107.0,8.4,4.5,3.6,4.3,3.4,100.0,5.941071,27.16307,20.401997,99.18,5.0,False,False,False,True,False,True,15.0,59.8
1b6d4b83-768d-4217-9ea4-c30c3d553a6b,1.0,58.0,40.480236,18.0,4.0,3.0,7.867638,36.0,77.0,65.0,7.9,0.7,3.7,4.2,4.5,100.0,10.299069,25.378254,20.822485,105.7433,8.0,False,True,False,True,False,False,15.0,79.4
64860c98-b810-4733-8c44-e953ee64fac2,2.0,69.0,29.188911,0.0,2.0,2.0,25.941504,48.0,134.0,126.0,9.6,2.5,2.8,4.3,4.3,111.47154,5.75762,11.28395,22.826164,128.77138,7.0,False,False,False,False,True,False,5.0,32.4
bcef099f-2d6a-4d47-a3d3-272d8ba7e024,3.0,53.0,9.830269,22.0,1.0,8.0,19.109688,32.0,66.0,86.0,4.2,2.8,4.3,4.2,3.1,107.861855,13.865271,6.349897,6.324636,121.701866,5.0,False,False,False,False,False,True,6.0,71.8
da126ebb-af05-4bf4-9439-97f2676aaaf1,3.0,60.0,1.5147614,7.0,2.0,1.0,32.455376,59.0,161.0,155.0,7.0,8.6,5.0,4.4,3.7,100.0,7.913367,15.384641,9.653565,102.18229,12.0,False,False,False,False,True,True,15.0,35.7
f20f85a4-be3b-4206-a10d-64683c4f8e11,2.0,39.0,59.21497,12.0,1.0,1.0,20.954502,56.0,106.0,106.0,3.4,1.3,4.2,4.0,3.4,100.11465,3.1875021,11.042757,5.4979796,97.75737,1.0,False,False,False,False,False,True,6.0,59.6
7e17a034-f89b-4f28-a726-654dbb59e816,3.0,30.0,8.353419,21.0,5.0,5.0,33.977142,7.0,109.0,109.0,6.4,4.1,3.5,4.7,4.5,100.0,0.9349775,20.38142,16.549152,97.10271,11.0,False,False,False,True,True,False,11.0,57.2
0cdc86b2-9e32-468f-87b6-a43a3a4de262,1.0,59.0,76.12002,7.0,5.0,12.0,14.214935,29.0,69.0,69.0,2.5,3.7,3.8,4.4,3.8,207.73636,10.700799,27.562244,12.504488,203.3794,2.0,True,False,False,False,True,True,2.0,65.4
a4531ecf-6fce-4023-8540-886fe83eb73e,2.0,31.0,46.71179,16.0,5.0,11.0,12.288601,40.0,86.0,78.0,6.6,1.4,3.9,4.3,3.2,145.50201,11.059629,23.878769,23.221321,155.90419,8.0,False,False,False,True,True,True,9.0,66.5
acf2bb12-2b2d-458b-a161-2a49b21cc850,3.0,34.0,40.00059,9.0,3.0,2.0,37.828793,11.0,122.0,109.0,1.4,1.9,3.6,3.9,4.1,100.0,10.626998,2.010853,7.754353,116.3705,4.0,True,True,False,False,False,False,10.0,63.6
5f93c3a9-5a97-44d3-9f79-be691e19c623,3.0,39.0,8.987765,21.0,5.0,4.0,5.8616815,52.0,68.0,78.0,6.8,5.2,4.5,4.5,4.3,100.0,13.107032,24.853294,6.417511,94.67125,1.0,False,False,False,True,False,False,1.0,53.2
fb004d13-ba77-4d1b-93fb-e7945aff9f2e,2.0,24.0,50.373005,16.0,6.0,7.0,24.16208,32.0,90.0,89.0,1.0,0.9,4.5,4.3,3.5,100.0,6.934826,6.483727,14.674314,115.12541,1.0,False,False,True,True,False,True,14.0,85.8
aa5e7a68-b346-4412-8014-b32ad2446df3,2.0,18.0,12.020471,22.0,2.0,11.0,26.926527,59.0,150.0,139.0,9.4,3.6,3.6,3.9,3.9,163.52324,8.942938,1.6098359,20.125654,190.982,11.0,False,True,True,True,True,False,3.0,21.2
d1601fa6-98c4-4930-a55c-5268d292a997,2.0,46.0,41.106693,12.0,1.0,2.0,12.89441,5.0,64.0,66.0,9.4,7.6,4.4,4.2,3.5,153.44653,14.402703,18.954834,9.239698,158.13411,1.0,False,False,False,True,False,True,2.0,47.8
0342a3f6-6109-4646-b759-4e1d6d0fa4b4,2.0,42.0,70.14337,22.0,1.0,5.0,9.042816,12.0,57.0,55.0,7.2,5.7,4.8,4.5,4.7,100.0,3.1431074,15.610046,6.6728635,94.205925,10.0,False,False,False,False,False,False,11.0,74.0
ef236132-428b-4b4d-bf57-0bf97402b5b8,3.0,29.0,80.149055,7.0,1.0,7.0,30.450842,20.0,98.0,96.0,1.0,1.4,5.0,4.4,3.8,100.0,9.29971,11.282542,19.7191,117.73627,3.0,False,False,False,False,True,False,12.0,78.3
041d85c1-3b95-4116-a9f0-a973ac91b9c5,2.0,59.0,92.11436,3.0,6.0,2.0,14.732276,58.0,110.0,93.0,1.4,4.5,5.0,4.4,3.6,100.0,6.696437,26.794565,10.85298,90.75485,10.0,False,True,False,False,True,True,9.0,62.6
c6400792-3c7a-4c21-93a6-908f0fdfd17e,3.0,42.0,48.45802,22.0,4.0,4.0,12.737486,58.0,90.0,84.0,1.0,2.5,3.7,4.2,4.0,100.0,12.30263,12.366302,6.9005337,106.83686,9.0,False,False,False,True,True,False,4.0,65.4
dc4abe06-3e47-4bae-9af5-9ce3477871a1,1.0,38.0,50.235058,7.0,2.0,8.0,9.075226,11.0,71.0,54.0,5.3,8.1,5.0,4.6,3.9,133.08684,13.124753,25.623436,17.8653,138.45345,3.0,True,True,False,False,False,True,8.0,63.2
408ba725-d3a7-47c2-8835-24d61280f6a7,1.0,75.0,79.88858,17.0,3.0,4.0,26.889536,35.0,130.0,116.0,9.7,0.9,3.9,4.7,4.4,100.0,5.3526917,16.24443,19.462189,108.57045,10.0,False,True,False,True,False,False,8.0,41.6
54eaf3e0-8e7b-4e38-a5f7-74c07c2fd94b,2.0,40.0,96.688354,23.0,1.0,1.0,38.051144,59.0,162.0,164.0,4.4,8.5,3.8,4.5,4.7,103.26206,8.681975,28.851295,15.644568,98.73731,7.0,False,False,False,True,True,False,14.0,38.8
60b4b06c-17ec-4f38-9044-848e5a520237,3.0,72.0,89.27633,0.0,5.0,3.0,0.6884897,6.0,22.0,20.0,3.6,4.2,4.2,4.0,4.7,100.0,11.488731,5.434999,11.252488,117.30622,6.0,False,False,False,True,True,False,4.0,84.9
70da4bc2-a947-4b55-a77c-24f44340b55b,1.0,30.0,91.117935,21.0,1.0,3.0,18.001314,11.0,99.0,83.0,7.6,9.5,3.8,3.8,3.8,100.0,7.7061906,11.846851,6.956976,102.816315,11.0,False,True,False,False,True,False,3.0,36.4
c6545618-be71-4880-97d7-5565d4f448b7,3.0,48.0,9.700735,7.0,1.0,9.0,28.655962,39.0,116.0,125.0,3.7,9.9,4.3,4.0,4.2,100.0,3.9870992,15.4118395,18.42867,107.00393,11.0,False,False,False,True,True,False,5.0,40.3
2ce7b97a-0762-47c8-aa6c-80ca295237dd,3.0,55.0,0.5287867,17.0,3.0,11.0,24.281101,46.0,122.0,116.0,8.7,0.4,3.5,5.0,4.8,115.269806,0.062077206,0.77989423,2.6262352,117.17822,6.0,False,False,False,False,False,False,4.0,40.4
79ad4278-a0ba-44c4-b640-1faa5814e0a0,3.0,61.0,24.326279,7.0,2.0,8.0,26.201015,60.0,148.0,142.0,8.2,8.0,4.0,4.3,4.8,158.32509,0.63670045,10.501523,12.371998,160.83226,2.0,False,False,False,False,True,False,1.0,14.2
8985555b-ffdb-429e-bd8b-da720aeae2da,3.0,44.0,64.26411,11.0,1.0,6.0,34.850365,19.0,116.0,118.0,3.2,6.2,4.7,5.0,3.5,100.0,0.99290276,18.666883,11.857887,94.18391,4.0,False,False,False,False,False,False,11.0,57.7
d0c43341-b6f5-436e-8f07-5e79589520ac,3.0,36.0,61.985584,4.0,5.0,7.0,33.965546,11.0,108.0,111.0,4.4,5.4,4.1,4.2,4.3,170.24225,6.2230616,6.8199744,2.0390728,171.6844,12.0,False,False,False,False,True,False,9.0,56.1
8efab78a-f72c-45a1-b6f3-97dec0a50f6d,3.0,72.0,2.3067806,15.0,3.0,8.0,28.335339,54.0,141.0,143.0,9.8,6.3,4.2,4.1,4.2,100.0,5.3628187,3.1753051,19.886011,122.073524,9.0,False,False,False,True,False,False,6.0,25.3
6abade77-32c7-4eb3-b3bd-65d7afc84d65,2.0,72.0,23.725945,10.0,1.0,8.0,6.4343505,44.0,64.0,58.0,2.4,1.0,4.3,4.2,4.5,141.29115,13.972033,22.824802,17.504923,149.9433,2.0,False,False,False,False,True,False,5.0,77.1
26126dff-a67d-4970-9fdc-df711ee89c52,2.0,47.0,98.69455,3.0,5.0,10.0,36.32345,12.0,132.0,120.0,5.2,6.4,4.6,4.2,4.7,125.21209,5.2890944,20.666838,9.469443,119.303795,11.0,False,True,False,True,True,True,13.0,50.6
86b0ea63-dbb8-4dca-9402-37fca6104479,3.0,35.0,8.410172,16.0,3.0,1.0,5.6760798,15.0,58.0,52.0,8.9,5.2,3.4,3.9,3.4,100.0,5.9717164,21.257978,6.4638977,91.177635,10.0,True,False,False,True,False,False,8.0,65.6
0bcc573c-97d7-421c-8237-234a62e24af0,2.0,23.0,0.62414,11.0,6.0,11.0,33.175472,53.0,130.0,140.0,3.1,5.6,4.4,3.7,3.6,148.63747,0.70819,4.6338587,18.45214,163.16393,7.0,False,False,False,False,True,True,1.0,35.2
1b0db378-f3c9-49a4-9e79-2623aa82c46f,1.0,75.0,18.823652,12.0,5.0,11.0,38.021553,19.0,143.0,131.0,6.8,4.8,4.0,4.4,4.5,100.0,6.834757,0.3568047,13.423888,119.90184,2.0,False,True,False,False,True,False,6.0,32.8
7cdd6a64-dfff-4b40-b67f-7928aa1bdfe0,3.0,70.0,50.746902,21.0,1.0,12.0,37.55842,5.0,134.0,124.0,9.9,4.4,4.2,4.6,4.1,127.09932,1.656121,11.21818,14.291784,131.82904,6.0,True,False,False,False,False,False,1.0,21.8
ccfeb693-87c6-458d-9629-77016866db02,2.0,68.0,80.098785,21.0,6.0,3.0,39.83073,34.0,132.0,134.0,1.0,3.3,4.6,5.0,2.8,128.89632,4.4280176,28.509888,1.3747588,106.18921,11.0,False,False,False,False,False,True,14.0,65.4
4e2a1866-e563-4bd0-ac9b-1cb73fe26a70,3.0,72.0,82.86375,11.0,6.0,6.0,28.861942,29.0,116.0,121.0,7.9,6.3,3.6,4.0,3.1,137.49756,9.845099,21.163822,1.792753,127.971596,1.0,False,False,False,True,False,True,15.0,55.4
7c5ecd51-4fec-45b4-9d64-89c54150cda7,1.0,64.0,85.592094,6.0,3.0,10.0,9.914106,46.0,79.0,86.0,6.6,7.8,3.6,4.1,4.4,168.173,0.19633375,29.62437,18.19451,156.93948,8.0,False,False,False,False,True,False,4.0,50.7
1b167c6a-fc9b-4da2-9ffe-732266b67983,3.0,50.0,71.480995,6.0,5.0,10.0,5.128,47.0,72.0,63.0,3.1,4.2,3.2,4.2,4.0,100.0,4.627772,29.314623,12.629302,96.1383,3.0,False,False,False,False,False,False,10.0,76.7
10c3bc6a-4163-4220-960a-da0176444757,3.0,75.0,62.551964,6.0,6.0,4.0,32.981007,37.0,121.0,136.0,10.0,2.3,3.9,4.7,3.3,131.62807,0.602239,8.447599,22.040983,145.82368,1.0,False,False,False,True,False,True,7.0,40.7
a210491c-3cce-406e-b4cd-0356d86c37fc,3.0,25.0,44.513176,14.0,4.0,8.0,39.401756,38.0,145.0,136.0,1.5,2.7,4.7,4.5,4.6,140.24025,10.300698,28.841625,8.586737,130.28606,4.0,False,False,False,True,False,False,13.0,58.4
71dc227a-5025-467f-bd33-0d02f99033ba,2.0,41.0,22.632498,17.0,1.0,9.0,25.775503,6.0,79.0,83.0,4.6,3.2,4.0,3.8,3.9,138.23929,14.181008,13.051336,14.250055,153.61902,9.0,False,False,True,False,False,False,7.0,67.0
1372ed0e-f330-4249-9d11-e9a7f550368e,3.0,26.0,39.535664,4.0,5.0,1.0,26.407108,8.0,96.0,94.0,8.9,2.4,3.5,3.8,3.4,100.0,3.1333282,5.212737,4.304352,102.224945,2.0,False,False,False,True,True,False,5.0,49.2
378edf2d-4531-4c11-99f5-c0422d62af51,3.0,20.0,43.027546,2.0,6.0,9.0,0.849148,54.0,50.0,77.0,9.6,8.5,3.9,4.6,3.7,139.67163,1.2825963,15.615996,17.071287,142.40952,10.0,False,False,False,True,False,True,1.0,49.8
9cdda448-076a-49b5-a4f1-55df5f95988a,2.0,50.0,23.529486,3.0,3.0,8.0,32.409847,7.0,99.0,113.0,7.1,8.1,3.4,4.4,3.3,172.82162,2.1089141,23.954975,2.5135996,153.48915,11.0,True,False,False,False,True,False,5.0,43.1
ca6e4ba9-00d6-4c97-a500-be337f50b3e4,1.0,29.0,84.31762,3.0,2.0,10.0,7.8739934,10.0,46.0,51.0,4.9,8.7,3.6,4.5,3.7,100.0,14.975333,26.354563,20.846588,109.46736,11.0,False,False,False,False,False,False,1.0,60.6
410311c5-3715-4198-90fb-b36a567db436,3.0,52.0,99.40908,10.0,5.0,3.0,22.257109,10.0,72.0,79.0,4.9,4.0,4.3,3.8,3.0,186.28741,13.34445,6.623471,24.03756,217.04596,11.0,False,False,False,True,True,True,6.0,66.2
1916cba4-000e-47e5-903f-b3d77faac997,1.0,51.0,54.148003,13.0,3.0,6.0,26.867195,15.0,113.0,107.0,9.2,6.4,3.6,3.4,4.0,100.0,13.231151,26.88232,24.758734,111.10757,2.0,False,False,False,False,False,False,8.0,41.2
afc29e88-8ccb-4861-b9aa-17e0f6a178c9,1.0,74.0,99.4314,8.0,5.0,10.0,9.028801,23.0,70.0,68.0,7.9,7.8,4.6,3.9,4.3,100.0,0.34450153,15.1306,18.497278,103.71118,12.0,False,False,False,False,False,True,13.0,67.9
dab72d0a-a3e8-463e-a569-08836cb67399,1.0,66.0,17.434128,0.0,1.0,11.0,8.08444,56.0,95.0,80.0,5.3,3.2,4.1,4.5,3.3,154.83337,12.492139,24.695545,22.431509,165.06148,4.0,True,True,False,False,True,True,13.0,70.0
694e1b20-5743-4270-8fad-069f27474ba2,3.0,24.0,13.579647,2.0,5.0,7.0,12.429418,11.0,60.0,56.0,4.3,5.2,4.1,5.0,4.0,116.2819,3.2098253,7.654429,8.475869,120.31317,12.0,True,False,False,False,True,False,3.0,65.0
056075e8-f0a4-4b0d-bb15-d8d9b8306c69,3.0,41.0,99.55567,1.0,5.0,1.0,39.24191,54.0,145.0,150.0,1.0,4.6,4.0,4.0,3.6,100.0,5.5616426,13.198416,15.270212,107.63344,10.0,False,False,False,False,False,False,4.0,40.3
53c9e1f7-e93b-4eeb-bf6d-74201c113871,2.0,54.0,24.195293,12.0,6.0,7.0,7.603175,18.0,47.0,37.0,1.0,1.1,4.4,5.0,4.4,184.73082,2.3115366,4.2635264,15.345072,198.1239,4.0,False,False,False,True,True,True,7.0,90.1
5f0fff08-f0e2-4f02-be78-5ee755fc8050,2.0,24.0,48.58229,15.0,2.0,2.0,3.864196,47.0,59.0,63.0,3.6,6.0,4.5,4.5,2.7,136.90494,6.5307612,10.881683,13.538584,146.0926,2.0,False,False,False,True,False,False,8.0,74.6
7fd691e4-d674-494f-9fa3-6f82275355bd,1.0,26.0,97.98244,8.0,6.0,4.0,5.5023704,20.0,48.0,52.0,7.7,4.3,4.3,3.6,4.4,100.0,6.2254596,20.16553,5.538821,91.598755,8.0,False,False,False,False,True,True,10.0,76.9
8530e256-0a74-4331-a996-f862799ee8fc,1.0,40.0,39.036182,2.0,2.0,10.0,26.831785,29.0,119.0,119.0,9.7,5.9,4.4,4.3,3.0,100.0,6.5299125,1.4741576,16.229677,121.28543,5.0,False,False,False,False,False,False,11.0,44.0
f54bb310-0c5b-4f38-a3d2-7efbb471525d,2.0,57.0,40.895348,7.0,1.0,6.0,27.676306,38.0,128.0,115.0,1.5,8.1,4.0,4.5,3.9,100.0,0.99660784,12.961911,22.90486,110.93956,1.0,False,True,False,True,True,False,8.0,48.0
2c848e3b-3235-49e7-bc45-a86363f1520c,1.0,46.0,20.078438,14.0,3.0,5.0,26.839321,13.0,108.0,100.0,7.7,4.6,4.3,3.2,3.6,109.77889,1.2334569,27.75115,13.166318,96.42752,3.0,False,False,False,True,True,False,1.0,36.3
5ae49c2d-f0c7-486c-9b77-bf2228723ca4,3.0,66.0,37.859097,1.0,2.0,9.0,35.580738,23.0,131.0,123.0,6.1,2.2,3.9,4.5,3.8,154.4124,14.555161,28.842295,5.7697453,145.895,1.0,False,False,False,True,True,False,1.0,33.9
2e9cd265-7867-44b0-bb96-83893ab0f193,3.0,33.0,83.489365,4.0,5.0,10.0,6.056224,36.0,79.0,63.0,5.8,4.7,4.1,4.7,3.2,180.9495,1.3481532,22.57234,15.225562,174.95087,1.0,False,True,False,False,True,True,2.0,53.4
f93b06f2-d812-42be-9dcf-892d433f8f7f,3.0,73.0,4.4032083,0.0,6.0,10.0,36.84192,24.0,126.0,118.0,3.2,0.1,4.0,4.4,4.9,113.70906,4.451112,14.10704,8.743153,112.79629,10.0,False,False,False,True,False,True,1.0,44.8
5b6207cc-2a2f-4cc2-b330-37f57317c375,2.0,60.0,64.71278,6.0,1.0,5.0,12.207017,59.0,96.0,106.0,7.6,8.4,3.9,4.2,3.3,133.94382,2.5370889,9.384961,3.1951554,130.2911,10.0,False,False,False,True,True,False,2.0,37.4
45befd6c-3392-40f5-8576-3c3776c4638b,1.0,46.0,27.915108,5.0,2.0,8.0,8.881825,58.0,86.0,82.0,1.0,7.5,3.8,4.1,3.3,132.7601,8.043496,4.8744655,0.6595234,136.58865,3.0,False,False,False,False,False,False,10.0,70.4
a1950a03-26ea-42cc-9298-0fa33099ad60,1.0,53.0,57.834682,12.0,3.0,5.0,29.29858,55.0,144.0,131.0,1.0,8.0,4.3,4.1,5.0,100.0,0.90913373,20.880613,17.167622,97.196144,2.0,False,True,False,True,False,False,15.0,55.4
6df4e737-1163-4eff-89cb-fdfaf4483c64,1.0,69.0,77.931,17.0,5.0,1.0,13.201566,18.0,52.0,64.0,2.1,8.2,4.7,3.7,4.2,100.0,1.027462,7.2753196,23.351591,117.10374,4.0,False,False,False,False,False,False,6.0,73.5
ad13ec03-15fc-4010-ba1d-b3eb1809c97e,3.0,53.0,33.830036,13.0,6.0,3.0,13.502319,9.0,73.0,73.0,8.7,9.6,4.6,3.9,3.3,168.94557,2.1744318,8.413892,16.77426,179.48038,5.0,False,False,False,True,False,True,5.0,48.0
eff8a98c-7f07-439e-b1aa-d07ed5d8f14c,3.0,29.0,17.888153,4.0,1.0,5.0,26.095781,37.0,99.0,108.0,5.3,1.7,3.5,4.0,3.9,173.89032,5.303614,12.105582,14.950322,182.03868,10.0,False,False,False,True,True,False,8.0,61.6
8b55347b-594f-4156-8bd7-44c5474c05db,3.0,45.0,38.467663,1.0,1.0,5.0,5.062483,42.0,71.0,70.0,9.9,2.8,4.7,4.2,3.9,117.82693,2.2968404,9.104039,3.415215,114.434944,4.0,False,False,False,True,False,False,5.0,56.6
59edbc95-d49a-4d0d-8e86-4650158f6355,2.0,22.0,27.401587,17.0,1.0,9.0,33.406593,24.0,133.0,124.0,5.2,7.1,4.0,4.0,3.1,142.20107,6.641011,19.265179,1.8707778,131.44768,2.0,False,False,True,True,False,False,14.0,51.0
5b35dc8f-9cac-4f7e-a93c-35ac5d6ddaf0,1.0,70.0,96.70455,15.0,1.0,2.0,7.379593,40.0,71.0,60.0,1.0,5.0,4.4,3.9,3.6,100.0,4.453987,19.66877,4.0095286,88.79475,9.0,False,True,True,True,False,False,8.0,76.5
63024cfb-57b5-42be-82f4-35f366c2f60a,3.0,52.0,73.63704,10.0,1.0,11.0,6.1567407,15.0,51.0,52.0,6.1,8.3,3.7,4.5,4.0,100.0,0.8360105,16.92002,18.16487,102.080864,2.0,False,False,False,False,False,False,14.0,80.1
02c2d207-a79a-41aa-a4cc-4c55f2b2de87,2.0,48.0,55.201363,10.0,1.0,9.0,36.226482,15.0,111.0,106.0,1.0,1.2,4.2,4.3,4.7,100.0,6.565341,4.778721,11.846124,113.632744,3.0,False,False,False,True,False,False,11.0,71.6
1b0a8afc-c75f-4e09-9b41-7e04f063968a,3.0,20.0,41.550037,11.0,1.0,5.0,38.04088,53.0,155.0,167.0,9.6,7.0,4.2,4.0,3.9,100.0,5.0454125,12.467335,11.781013,104.35909,2.0,False,False,False,False,True,False,1.0,10.1
9063747e-6cd0-4c88-9ee0-48c50df4215c,3.0,26.0,5.6284823,22.0,6.0,10.0,31.476713,21.0,102.0,116.0,4.4,7.8,3.4,4.4,3.9,100.0,6.297676,21.97057,24.595474,108.922585,7.0,True,False,False,True,False,True,14.0,63.9
a0a85a41-468b-430c-9ad1-4426ff7c48e8,3.0,39.0,30.448168,23.0,6.0,10.0,17.327442,41.0,100.0,91.0,4.3,4.4,4.4,4.0,3.6,100.0,3.4335728,12.867455,16.687952,107.25407,9.0,False,False,False,True,False,True,8.0,59.2
539d74c8-ec7c-41b9-bf80-8b2f971a8a35,2.0,20.0,61.00208,11.0,5.0,9.0,20.897594,19.0,64.0,88.0,7.7,3.5,4.7,4.2,4.6,101.18102,0.66142744,21.450666,8.182322,88.574104,7.0,False,False,False,True,False,False,12.0,75.4
57ccee88-a161-425d-8cb3-21a7ba74107c,1.0,39.0,69.55621,19.0,1.0,7.0,7.731914,48.0,71.0,76.0,5.0,5.6,4.0,4.6,4.5,129.95062,10.552162,0.29950017,8.285712,148.489,9.0,True,False,True,True,False,False,4.0,60.4
3e57d4d8-aba1-4292-81fe-19d3ec055845,2.0,54.0,95.47255,14.0,4.0,3.0,21.62314,22.0,90.0,85.0,3.2,4.9,4.7,4.0,4.4,100.0,4.6722794,12.146793,0.12931861,92.65481,7.0,False,False,False,True,False,False,6.0,61.0
6d3b138c-78e6-491a-8cdd-ff97dc02762d,3.0,32.0,47.572456,12.0,4.0,6.0,25.278292,42.0,116.0,114.0,3.8,6.4,4.0,3.7,4.1,161.19911,1.3184682,6.352368,8.997892,165.16312,8.0,False,False,False,True,True,False,5.0,45.4
accbe28b-a1ca-499c-972d-b5838955279d,3.0,30.0,81.71765,14.0,3.0,9.0,16.908745,9.0,37.0,60.0,4.3,1.0,4.5,4.1,3.1,100.0,4.227299,17.092035,18.913242,106.04851,4.0,False,False,False,False,False,False,13.0,98.5
c9826cd4-72e0-4899-8b5a-15ecdb480535,3.0,58.0,32.266365,21.0,5.0,12.0,39.170765,43.0,160.0,156.0,7.6,5.8,3.1,3.7,4.6,129.28586,7.712387,24.426538,11.251144,123.82285,5.0,False,False,False,True,False,False,13.0,35.5
4cdf68c6-62a0-4c8c-9c53-88f92a3c8478,3.0,74.0,73.837135,13.0,3.0,5.0,11.809009,39.0,77.0,84.0,5.6,8.0,5.0,4.1,4.0,113.148766,9.560544,6.179277,21.12004,137.65007,7.0,False,False,False,True,False,False,9.0,62.2
6a6badc9-443f-45e7-9c5a-f6c52f72a6c9,3.0,60.0,63.575695,2.0,1.0,12.0,30.156124,35.0,113.0,112.0,2.3,2.8,4.8,4.1,3.8,113.68087,7.5608854,11.762869,7.1959133,116.674805,9.0,False,False,False,True,False,False,13.0,69.4
da438775-70fa-4d2e-aa48-00270f5b1c38,2.0,31.0,5.509612,15.0,5.0,10.0,32.087677,53.0,130.0,135.0,4.0,3.1,4.0,3.2,4.2,144.41269,7.704091,3.3355098,24.831491,173.61276,2.0,False,False,False,False,False,False,11.0,55.2
85804a01-cb5d-43fb-80ed-5a0da2e06b0f,1.0,21.0,41.327713,22.0,2.0,10.0,7.7276263,45.0,69.0,75.0,7.3,3.7,3.2,4.4,4.1,100.0,11.762192,14.649628,1.7189865,98.83155,3.0,False,False,False,True,False,False,10.0,70.2
928366d5-3052-44fa-b09b-bde2d925034a,3.0,34.0,70.73105,5.0,2.0,6.0,20.636166,50.0,88.0,102.0,3.2,2.7,4.2,4.1,3.4,100.0,3.1596172,2.3737018,13.3920355,114.17795,5.0,False,False,False,False,False,False,8.0,68.8
bdd93bcf-0437-4ce2-bc82-35557f5846bc,2.0,46.0,41.553383,2.0,1.0,9.0,9.523196,28.0,61.0,64.0,8.7,0.2,3.5,4.7,3.8,100.0,11.235731,10.237895,20.245363,121.2432,3.0,False,False,False,False,False,False,9.0,74.1
